"＊ Sorted by Index Futures,JGB Futures, Index Options (Put, Call), Options on 10-year JGB futures, Individual Options each in contract month numerical order.",,,,,,,,,,,
"＊ ""Theoretical price"" is used in calculating the price range of J-NET trading until 4 p.m. of the trading day.",,,,,,,,,,,
Issue Code,Issue Name,Put／Call,Contract Month,Strike Price,Settlement Price,Theoretical Price,Underlying Index,Volatility ,Interest Rate,Days until Maturity,Underlying Name
348036702,CAL_6702_1612_375,CAL,201612,375,70.5,70.5,,37.5022,0.1127,184,
348046702,CAL_6702_1612_400,CAL,201612,400,56.5,56,,37.5022,0.1127,184,
348056702,CAL_6702_1612_425,CAL,201612,425,44,43.9,,37.5022,0.1127,184,
348066702,CAL_6702_1612_450,CAL,201612,450,34,34,,37.5022,0.1127,184,
348076702,CAL_6702_1612_475,CAL,201612,475,26,26,,37.5022,0.1127,184,
348086702,CAL_6702_1612_500,CAL,201612,500,19.7,19.6,,37.5022,0.1127,184,
342086703,CAL_6703_1606_75,CAL,201606,75,78.5,78,,27.4452,0.0164,2,
342076703,CAL_6703_1606_100,CAL,201606,100,53.5,53,,27.4452,0.0164,2,
342066703,CAL_6703_1606_125,CAL,201606,125,28.1,28,,27.4452,0.0164,2,
342016703,CAL_6703_1606_150,CAL,201606,150,3.3,3.3,,27.4452,0.0164,2,
342026703,CAL_6703_1606_175,CAL,201606,175,0.1,0,,27.4452,0.0164,2,
342036703,CAL_6703_1606_200,CAL,201606,200,0.1,0,,27.4452,0.0164,2,
342046703,CAL_6703_1606_225,CAL,201606,225,0.1,0,,27.4452,0.0164,2,
342056703,CAL_6703_1606_250,CAL,201606,250,0.1,0,,27.4452,0.0164,2,
343066703,CAL_6703_1607_100,CAL,201607,100,53.5,53,,27.4452,0.0346,30,
343016703,CAL_6703_1607_125,CAL,201607,125,28.1,28,,27.4452,0.0346,30,
343026703,CAL_6703_1607_150,CAL,201607,150,6.5,6.4,,27.4452,0.0346,30,
343036703,CAL_6703_1607_175,CAL,201607,175,0.3,0.2,,27.4452,0.0346,30,
343046703,CAL_6703_1607_200,CAL,201607,200,0.1,0,,27.4452,0.0346,30,
343056703,CAL_6703_1607_225,CAL,201607,225,0.1,0,,27.4452,0.0346,30,
345066703,CAL_6703_1609_75,CAL,201609,75,78.5,78,,27.4452,0.0627,93,
345016703,CAL_6703_1609_100,CAL,201609,100,53.5,53,,27.4452,0.0627,93,
345026703,CAL_6703_1609_125,CAL,201609,125,28.7,28.6,,27.4452,0.0627,93,
345036703,CAL_6703_1609_150,CAL,201609,150,10,10,,27.4452,0.0627,93,
345046703,CAL_6703_1609_175,CAL,201609,175,2.1,2,,27.4452,0.0627,93,
345056703,CAL_6703_1609_200,CAL,201609,200,0.3,0.2,,27.4452,0.0627,93,
345076703,CAL_6703_1609_225,CAL,201609,225,0.1,0,,27.4452,0.0627,93,
348016703,CAL_6703_1612_100,CAL,201612,100,51.5,51.2,,32.8933,0.1127,184,
348026703,CAL_6703_1612_125,CAL,201612,125,28.5,28.4,,27.4452,0.1127,184,
348036703,CAL_6703_1612_150,CAL,201612,150,12.3,12.2,,27.4452,0.1127,184,
348046703,CAL_6703_1612_175,CAL,201612,175,4.2,4.1,,27.4452,0.1127,184,
348056703,CAL_6703_1612_200,CAL,201612,200,1.2,1.1,,27.4452,0.1127,184,
348066703,CAL_6703_1612_225,CAL,201612,225,0.3,0.3,,27.4452,0.1127,184,
342106723,CAL_6723_1606_500,CAL,201606,500,131.5,131,,44.766,0.0164,2,
342086723,CAL_6723_1606_550,CAL,201606,550,81.5,81,,44.766,0.0164,2,
342016723,CAL_6723_1606_600,CAL,201606,600,31.6,31.6,,44.766,0.0164,2,
342026723,CAL_6723_1606_650,CAL,201606,650,2.2,2.1,,44.766,0.0164,2,
342036723,CAL_6723_1606_700,CAL,201606,700,0.1,0,,44.766,0.0164,2,
342046723,CAL_6723_1606_750,CAL,201606,750,0.1,0,,44.766,0.0164,2,
342056723,CAL_6723_1606_800,CAL,201606,800,0.1,0,,44.766,0.0164,2,
342066723,CAL_6723_1606_850,CAL,201606,850,0.1,0,,44.766,0.0164,2,
342076723,CAL_6723_1606_900,CAL,201606,900,0.1,0,,44.766,0.0164,2,
342096723,CAL_6723_1606_950,CAL,201606,950,0.1,0,,44.766,0.0164,2,
343016723,CAL_6723_1607_500,CAL,201607,500,132.5,132,,44.766,0.0346,30,
343026723,CAL_6723_1607_550,CAL,201607,550,87,86.5,,44.766,0.0346,30,
343036723,CAL_6723_1607_600,CAL,201607,600,49.4,49.4,,44.766,0.0346,30,
343046723,CAL_6723_1607_650,CAL,201607,650,24.2,24.1,,44.766,0.0346,30,
343056723,CAL_6723_1607_700,CAL,201607,700,10.1,10.1,,44.766,0.0346,30,
343066723,CAL_6723_1607_750,CAL,201607,750,3.7,3.6,,44.766,0.0346,30,
345106723,CAL_6723_1609_500,CAL,201609,500,141.5,141,,44.766,0.0627,93,
345096723,CAL_6723_1609_550,CAL,201609,550,103.5,103.1,,44.766,0.0627,93,
345066723,CAL_6723_1609_600,CAL,201609,600,72.5,72.3,,44.766,0.0627,93,
345016723,CAL_6723_1609_650,CAL,201609,650,48.7,48.7,,44.766,0.0627,93,
345026723,CAL_6723_1609_700,CAL,201609,700,31.6,31.6,,44.766,0.0627,93,
345036723,CAL_6723_1609_750,CAL,201609,750,19.9,19.8,,44.766,0.0627,93,
345046723,CAL_6723_1609_800,CAL,201609,800,12.2,12.1,,44.766,0.0627,93,
345056723,CAL_6723_1609_850,CAL,201609,850,7.3,7.2,,44.766,0.0627,93,
345076723,CAL_6723_1609_900,CAL,201609,900,4.3,4.2,,44.766,0.0627,93,
345086723,CAL_6723_1609_950,CAL,201609,950,2.5,2.4,,44.766,0.0627,93,
348076723,CAL_6723_1612_500,CAL,201612,500,155.5,155.2,,44.766,0.1127,184,
348016723,CAL_6723_1612_550,CAL,201612,550,122.5,122,,44.766,0.1127,184,
348026723,CAL_6723_1612_600,CAL,201612,600,94.5,94.4,,44.766,0.1127,184,
348036723,CAL_6723_1612_650,CAL,201612,650,72,71.9,,44.766,0.1127,184,
348046723,CAL_6723_1612_700,CAL,201612,700,54.5,54.1,,44.766,0.1127,184,
348056723,CAL_6723_1612_750,CAL,201612,750,40.3,40.2,,44.766,0.1127,184,
348066723,CAL_6723_1612_800,CAL,201612,800,29.7,29.7,,44.766,0.1127,184,
342136752,CAL_6752_1606_700,CAL,201606,700,255.5,255,,34.788,0.0164,2,
342116752,CAL_6752_1606_750,CAL,201606,750,205.5,205,,34.788,0.0164,2,
342126752,CAL_6752_1606_800,CAL,201606,800,155.5,155,,34.788,0.0164,2,
342096752,CAL_6752_1606_850,CAL,201606,850,105.5,105,,34.788,0.0164,2,
342106752,CAL_6752_1606_900,CAL,201606,900,55.5,55.1,,34.788,0.0164,2,
342086752,CAL_6752_1606_950,CAL,201606,950,12,12,,32.9801,0.0164,2,
342076752,CAL_6752_1606_1000,CAL,201606,1000,0.3,0.2,,32.0279,0.0164,2,
342016752,CAL_6752_1606_1100,CAL,201606,1100,0.1,0,,32.0279,0.0164,2,
342026752,CAL_6752_1606_1200,CAL,201606,1200,0.1,0,,32.0279,0.0164,2,
342036752,CAL_6752_1606_1300,CAL,201606,1300,0.1,0,,32.0279,0.0164,2,
342046752,CAL_6752_1606_1400,CAL,201606,1400,0.1,0,,32.0279,0.0164,2,
342056752,CAL_6752_1606_1500,CAL,201606,1500,0.1,0,,32.0279,0.0164,2,
342066752,CAL_6752_1606_1600,CAL,201606,1600,0.1,0,,32.0279,0.0164,2,
343066752,CAL_6752_1607_800,CAL,201607,800,157.5,157.2,,38.318,0.0346,30,
343016752,CAL_6752_1607_850,CAL,201607,850,112.5,112.4,,38.318,0.0346,30,
343026752,CAL_6752_1607_900,CAL,201607,900,74,73.9,,38.318,0.0346,30,
343036752,CAL_6752_1607_950,CAL,201607,950,42.4,42.3,,36.5101,0.0346,30,
343046752,CAL_6752_1607_1000,CAL,201607,1000,21.3,21.2,,35.5579,0.0346,30,
343056752,CAL_6752_1607_1100,CAL,201607,1100,4,3.9,,35.5579,0.0346,30,
343076752,CAL_6752_1607_1200,CAL,201607,1200,0.5,0.5,,35.5579,0.0346,30,
345116752,CAL_6752_1609_700,CAL,201609,700,258.5,258.1,,36.798,0.0627,93,
345096752,CAL_6752_1609_750,CAL,201609,750,212.5,212.2,,36.798,0.0627,93,
345106752,CAL_6752_1609_800,CAL,201609,800,170,169.8,,36.798,0.0627,93,
345076752,CAL_6752_1609_850,CAL,201609,850,132.5,132,,36.798,0.0627,93,
345086752,CAL_6752_1609_900,CAL,201609,900,100,99.7,,36.798,0.0627,93,
345066752,CAL_6752_1609_950,CAL,201609,950,70,69.6,,34.9901,0.0627,93,
345016752,CAL_6752_1609_1000,CAL,201609,1000,46.9,46.9,,34.0379,0.0627,93,
345026752,CAL_6752_1609_1100,CAL,201609,1100,20.4,20.3,,34.0379,0.0627,93,
345036752,CAL_6752_1609_1200,CAL,201609,1200,7.9,7.9,,34.0379,0.0627,93,
345046752,CAL_6752_1609_1300,CAL,201609,1300,2.8,2.8,,34.0379,0.0627,93,
345056752,CAL_6752_1609_1400,CAL,201609,1400,1,0.9,,34.0379,0.0627,93,
348016752,CAL_6752_1612_800,CAL,201612,800,179,178.9,,35.658,0.1127,184,
348026752,CAL_6752_1612_850,CAL,201612,850,146,146,,35.658,0.1127,184,
348036752,CAL_6752_1612_900,CAL,201612,900,117.5,117.4,,35.658,0.1127,184,
348046752,CAL_6752_1612_950,CAL,201612,950,88.5,88.4,,33.8501,0.1127,184,
348056752,CAL_6752_1612_1000,CAL,201612,1000,66,65.7,,32.8979,0.1127,184,
348066752,CAL_6752_1612_1100,CAL,201612,1100,37,37,,32.8979,0.1127,184,
348076752,CAL_6752_1612_1200,CAL,201612,1200,19.9,19.8,,32.8979,0.1127,184,
348086752,CAL_6752_1612_1300,CAL,201612,1300,10.3,10.2,,32.8979,0.1127,184,
342076753,CAL_6753_1606_50,CAL,201606,50,89.5,89,,48.2742,0.0164,2,
342016753,CAL_6753_1606_75,CAL,201606,75,64.5,64,,48.2742,0.0164,2,
342026753,CAL_6753_1606_100,CAL,201606,100,39.1,39,,48.2742,0.0164,2,
342036753,CAL_6753_1606_125,CAL,201606,125,14.1,14,,48.2742,0.0164,2,
342046753,CAL_6753_1606_150,CAL,201606,150,0.1,0,,48.2742,0.0164,2,
342056753,CAL_6753_1606_175,CAL,201606,175,0.1,0,,48.2742,0.0164,2,
342066753,CAL_6753_1606_200,CAL,201606,200,0.1,0,,48.2742,0.0164,2,
342086753,CAL_6753_1606_225,CAL,201606,225,0.1,0,,48.2742,0.0164,2,
343016753,CAL_6753_1607_75,CAL,201607,75,64.5,64,,48.2742,0.0346,30,
343026753,CAL_6753_1607_100,CAL,201607,100,39.1,39,,48.2742,0.0346,30,
343036753,CAL_6753_1607_125,CAL,201607,125,16.4,16.3,,48.2742,0.0346,30,
343046753,CAL_6753_1607_150,CAL,201607,150,3.7,3.6,,48.2742,0.0346,30,
343056753,CAL_6753_1607_175,CAL,201607,175,0.5,0.4,,48.2742,0.0346,30,
343066753,CAL_6753_1607_200,CAL,201607,200,0.1,0,,48.2742,0.0346,30,
345066753,CAL_6753_1609_50,CAL,201609,50,89.5,89,,48.2742,0.0627,93,
345016753,CAL_6753_1609_75,CAL,201609,75,64.5,64.1,,48.2742,0.0627,93,
345026753,CAL_6753_1609_100,CAL,201609,100,40.2,40.2,,48.2742,0.0627,93,
345036753,CAL_6753_1609_125,CAL,201609,125,21.1,21,,48.2742,0.0627,93,
345046753,CAL_6753_1609_150,CAL,201609,150,9.2,9.2,,48.2742,0.0627,93,
345056753,CAL_6753_1609_175,CAL,201609,175,3.5,3.5,,48.2742,0.0627,93,
345076753,CAL_6753_1609_200,CAL,201609,200,1.3,1.2,,48.2742,0.0627,93,
345086753,CAL_6753_1609_225,CAL,201609,225,0.4,0.4,,48.2742,0.0627,93,
348016753,CAL_6753_1612_75,CAL,201612,75,65,64.5,,48.2742,0.1127,184,
348026753,CAL_6753_1612_100,CAL,201612,100,42.7,42.6,,48.2742,0.1127,184,
348036753,CAL_6753_1612_125,CAL,201612,125,25.9,25.8,,48.2742,0.1127,184,
348046753,CAL_6753_1612_150,CAL,201612,150,14.7,14.7,,48.2742,0.1127,184,
348056753,CAL_6753_1612_175,CAL,201612,175,8,8,,48.2742,0.1127,184,
348066753,CAL_6753_1612_200,CAL,201612,200,4.3,4.2,,48.2742,0.1127,184,
342126758,CAL_6758_1606_1900,CAL,201606,1900,1203,1202,,37.7949,0.0164,2,
342116758,CAL_6758_1606_2000,CAL,201606,2000,1103,1102,,37.7949,0.0164,2,
342106758,CAL_6758_1606_2200,CAL,201606,2200,902.5,902,,37.7949,0.0164,2,
342096758,CAL_6758_1606_2400,CAL,201606,2400,702.5,702,,37.7949,0.0164,2,
342086758,CAL_6758_1606_2600,CAL,201606,2600,502.5,502,,37.7949,0.0164,2,
342016758,CAL_6758_1606_2800,CAL,201606,2800,302.5,302,,33.2819,0.0164,2,
342026758,CAL_6758_1606_3000,CAL,201606,3000,104.5,104.2,,30.8512,0.0164,2,
342036758,CAL_6758_1606_3200,CAL,201606,3200,2.6,2.6,,30.0543,0.0164,2,
342046758,CAL_6758_1606_3400,CAL,201606,3400,0.1,0,,31.02,0.0164,2,
342056758,CAL_6758_1606_3600,CAL,201606,3600,0.1,0,,31.02,0.0164,2,
342066758,CAL_6758_1606_3800,CAL,201606,3800,0.1,0,,31.02,0.0164,2,
342076758,CAL_6758_1606_4000,CAL,201606,4000,0.1,0,,31.02,0.0164,2,
343016758,CAL_6758_1607_2400,CAL,201607,2400,704,703.8,,41.3749,0.0346,30,
343026758,CAL_6758_1607_2600,CAL,201607,2600,512.5,512.2,,41.3749,0.0346,30,
343036758,CAL_6758_1607_2800,CAL,201607,2800,330,329.5,,36.8619,0.0346,30,
343046758,CAL_6758_1607_3000,CAL,201607,3000,178,178,,34.4312,0.0346,30,
343056758,CAL_6758_1607_3200,CAL,201607,3200,78.5,78.4,,33.6343,0.0346,30,
343066758,CAL_6758_1607_3400,CAL,201607,3400,31,30.9,,34.6,0.0346,30,
343076758,CAL_6758_1607_3600,CAL,201607,3600,9.7,9.7,,34.6,0.0346,30,
345086758,CAL_6758_1609_1900,CAL,201609,1900,1204,1203.5,,39.8349,0.0627,93,
345076758,CAL_6758_1609_2000,CAL,201609,2000,1105,1104.9,,39.8349,0.0627,93,
345066758,CAL_6758_1609_2200,CAL,201609,2200,912,911.7,,39.8349,0.0627,93,
345016758,CAL_6758_1609_2400,CAL,201609,2400,729,728.5,,39.8349,0.0627,93,
345026758,CAL_6758_1609_2600,CAL,201609,2600,562,561.8,,39.8349,0.0627,93,
345036758,CAL_6758_1609_2800,CAL,201609,2800,394.5,394.5,,35.3219,0.0627,93,
345046758,CAL_6758_1609_3000,CAL,201609,3000,257.5,257.2,,32.8912,0.0627,93,
345056758,CAL_6758_1609_3200,CAL,201609,3200,158.5,158.4,,32.0943,0.0627,93,
345096758,CAL_6758_1609_3400,CAL,201609,3400,99.5,99.1,,33.06,0.0627,93,
345106758,CAL_6758_1609_3600,CAL,201609,3600,57,56.8,,33.06,0.0627,93,
348076758,CAL_6758_1612_2200,CAL,201612,2200,930,929.9,,38.6749,0.1127,184,
348016758,CAL_6758_1612_2400,CAL,201612,2400,765,764.7,,38.6749,0.1127,184,
348026758,CAL_6758_1612_2600,CAL,201612,2600,617.5,617.2,,38.6749,0.1127,184,
348036758,CAL_6758_1612_2800,CAL,201612,2800,455,454.7,,34.1619,0.1127,184,
348046758,CAL_6758_1612_3000,CAL,201612,3000,323,322.5,,31.7312,0.1127,184,
348056758,CAL_6758_1612_3200,CAL,201612,3200,225.5,225.2,,30.9343,0.1127,184,
348066758,CAL_6758_1612_3400,CAL,201612,3400,164.5,164.5,,31.9,0.1127,184,
348086758,CAL_6758_1612_3600,CAL,201612,3600,113.5,113.3,,31.9,0.1127,184,
342126762,CAL_6762_1606_4800,CAL,201606,4800,1351,1350,,43.7219,0.0164,2,
342116762,CAL_6762_1606_5000,CAL,201606,5000,1151,1150,,43.7219,0.0164,2,
342106762,CAL_6762_1606_5500,CAL,201606,5500,650.5,650,,43.7219,0.0164,2,
342016762,CAL_6762_1606_6000,CAL,201606,6000,170.5,170.1,,39.7618,0.0164,2,
342026762,CAL_6762_1606_6500,CAL,201606,6500,1.3,1.3,,36.4597,0.0164,2,
342036762,CAL_6762_1606_7000,CAL,201606,7000,0.1,0,,36.4597,0.0164,2,
342046762,CAL_6762_1606_7500,CAL,201606,7500,0.1,0,,36.4597,0.0164,2,
342056762,CAL_6762_1606_8000,CAL,201606,8000,0.1,0,,36.4597,0.0164,2,
342066762,CAL_6762_1606_8500,CAL,201606,8500,0.1,0,,36.4597,0.0164,2,
342076762,CAL_6762_1606_9000,CAL,201606,9000,0.1,0,,36.4597,0.0164,2,
342086762,CAL_6762_1606_9500,CAL,201606,9500,0.1,0,,36.4597,0.0164,2,
342096762,CAL_6762_1606_10000,CAL,201606,10000,0.1,0,,36.4597,0.0164,2,
343016762,CAL_6762_1607_5000,CAL,201607,5000,1172,1171.2,,47.4719,0.0346,30,
343026762,CAL_6762_1607_5500,CAL,201607,5500,742,741.7,,47.4719,0.0346,30,
343036762,CAL_6762_1607_6000,CAL,201607,6000,383.5,383.1,,43.5118,0.0346,30,
343046762,CAL_6762_1607_6500,CAL,201607,6500,149,148.6,,40.2097,0.0346,30,
343056762,CAL_6762_1607_7000,CAL,201607,7000,49.6,49.6,,40.2097,0.0346,30,
343066762,CAL_6762_1607_7500,CAL,201607,7500,13.6,13.6,,40.2097,0.0346,30,
345096762,CAL_6762_1609_4800,CAL,201609,4800,1442,1441.6,,45.8519,0.0627,93,
345086762,CAL_6762_1609_5000,CAL,201609,5000,1281,1280.3,,45.8519,0.0627,93,
345066762,CAL_6762_1609_5500,CAL,201609,5500,923.5,923.2,,45.8519,0.0627,93,
345016762,CAL_6762_1609_6000,CAL,201609,6000,590.5,590.5,,41.8918,0.0627,93,
345026762,CAL_6762_1609_6500,CAL,201609,6500,336,335.7,,38.5897,0.0627,93,
345036762,CAL_6762_1609_7000,CAL,201609,7000,194,193.5,,38.5897,0.0627,93,
345046762,CAL_6762_1609_7500,CAL,201609,7500,106.5,106.2,,38.5897,0.0627,93,
345056762,CAL_6762_1609_8000,CAL,201609,8000,56,55.8,,38.5897,0.0627,93,
345076762,CAL_6762_1609_8500,CAL,201609,8500,28.3,28.2,,38.5897,0.0627,93,
348016762,CAL_6762_1612_4800,CAL,201612,4800,1515,1514.8,,44.6419,0.1127,184,
348026762,CAL_6762_1612_5000,CAL,201612,5000,1375,1374.5,,44.6419,0.1127,184,
348036762,CAL_6762_1612_5500,CAL,201612,5500,1064,1063.5,,44.6419,0.1127,184,
348046762,CAL_6762_1612_6000,CAL,201612,6000,742,741.7,,40.6818,0.1127,184,
348056762,CAL_6762_1612_6500,CAL,201612,6500,481,480.7,,37.3797,0.1127,184,
348066762,CAL_6762_1612_7000,CAL,201612,7000,329.5,329.2,,37.3797,0.1127,184,
348076762,CAL_6762_1612_7500,CAL,201612,7500,221.5,221.1,,37.3797,0.1127,184,
348086762,CAL_6762_1612_8000,CAL,201612,8000,146.5,146.1,,37.3797,0.1127,184,
342196770,CAL_6770_1606_1500,CAL,201606,1500,777.5,777,,56.81,0.0164,2,
342186770,CAL_6770_1606_1600,CAL,201606,1600,677.5,677,,56.81,0.0164,2,
342176770,CAL_6770_1606_1700,CAL,201606,1700,577.5,577,,56.81,0.0164,2,
342166770,CAL_6770_1606_1800,CAL,201606,1800,477.5,477,,56.81,0.0164,2,
342146770,CAL_6770_1606_1900,CAL,201606,1900,377.5,377,,56.81,0.0164,2,
342156770,CAL_6770_1606_2000,CAL,201606,2000,277.5,277,,56.81,0.0164,2,
342136770,CAL_6770_1606_2200,CAL,201606,2200,88,88,,56.81,0.0164,2,
342126770,CAL_6770_1606_2400,CAL,201606,2400,5,5,,56.81,0.0164,2,
342116770,CAL_6770_1606_2600,CAL,201606,2600,0.1,0,,56.81,0.0164,2,
342066770,CAL_6770_1606_2800,CAL,201606,2800,0.1,0,,56.81,0.0164,2,
342016770,CAL_6770_1606_3000,CAL,201606,3000,0.1,0,,56.81,0.0164,2,
342026770,CAL_6770_1606_3200,CAL,201606,3200,0.1,0,,56.81,0.0164,2,
342036770,CAL_6770_1606_3400,CAL,201606,3400,0.1,0,,56.81,0.0164,2,
342046770,CAL_6770_1606_3600,CAL,201606,3600,0.1,0,,56.81,0.0164,2,
342056770,CAL_6770_1606_3800,CAL,201606,3800,0.1,0,,56.81,0.0164,2,
342076770,CAL_6770_1606_4000,CAL,201606,4000,0.1,0,,56.81,0.0164,2,
342086770,CAL_6770_1606_4200,CAL,201606,4200,0.1,0,,56.81,0.0164,2,
342096770,CAL_6770_1606_4400,CAL,201606,4400,0.1,0,,56.81,0.0164,2,
342106770,CAL_6770_1606_4600,CAL,201606,4600,0.1,0,,56.81,0.0164,2,
343066770,CAL_6770_1607_1600,CAL,201607,1600,679,678.7,,56.81,0.0346,30,
343016770,CAL_6770_1607_1700,CAL,201607,1700,582,581.7,,56.81,0.0346,30,
343026770,CAL_6770_1607_1800,CAL,201607,1800,488.5,488,,56.81,0.0346,30,
343036770,CAL_6770_1607_1900,CAL,201607,1900,400,399.7,,56.81,0.0346,30,
343046770,CAL_6770_1607_2000,CAL,201607,2000,319.5,319,,56.81,0.0346,30,
343056770,CAL_6770_1607_2200,CAL,201607,2200,187.5,187,,56.81,0.0346,30,
343076770,CAL_6770_1607_2400,CAL,201607,2400,98.5,98.1,,56.81,0.0346,30,
343086770,CAL_6770_1607_2600,CAL,201607,2600,46.4,46.4,,56.81,0.0346,30,
345136770,CAL_6770_1609_1500,CAL,201609,1500,794.5,794.3,,56.81,0.0627,93,
345126770,CAL_6770_1609_1600,CAL,201609,1600,706,705.9,,56.81,0.0627,93,
345116770,CAL_6770_1609_1700,CAL,201609,1700,622.5,622.2,,56.81,0.0627,93,
345106770,CAL_6770_1609_1800,CAL,201609,1800,544.5,544.2,,56.81,0.0627,93,
345086770,CAL_6770_1609_1900,CAL,201609,1900,472.5,472.3,,56.81,0.0627,93,
345096770,CAL_6770_1609_2000,CAL,201609,2000,407,406.8,,56.81,0.0627,93,
345076770,CAL_6770_1609_2200,CAL,201609,2200,296,295.7,,56.81,0.0627,93,
345066770,CAL_6770_1609_2400,CAL,201609,2400,210,209.7,,56.81,0.0627,93,
345016770,CAL_6770_1609_2600,CAL,201609,2600,146,145.6,,56.81,0.0627,93,
345026770,CAL_6770_1609_2800,CAL,201609,2800,99.5,99.3,,56.81,0.0627,93,
345036770,CAL_6770_1609_3000,CAL,201609,3000,67,66.8,,56.81,0.0627,93,
345046770,CAL_6770_1609_3200,CAL,201609,3200,44.4,44.4,,56.81,0.0627,93,
345056770,CAL_6770_1609_3400,CAL,201609,3400,29.3,29.2,,56.81,0.0627,93,
348016770,CAL_6770_1612_1500,CAL,201612,1500,822,821.7,,56.81,0.1127,184,
348026770,CAL_6770_1612_1600,CAL,201612,1600,745,744.8,,56.81,0.1127,184,
348036770,CAL_6770_1612_1700,CAL,201612,1700,673,672.9,,56.81,0.1127,184,
348046770,CAL_6770_1612_1800,CAL,201612,1800,606.5,606,,56.81,0.1127,184,
348056770,CAL_6770_1612_1900,CAL,201612,1900,544.5,544.4,,56.81,0.1127,184,
348066770,CAL_6770_1612_2000,CAL,201612,2000,488,487.7,,56.81,0.1127,184,
348076770,CAL_6770_1612_2200,CAL,201612,2200,389,389,,56.81,0.1127,184,
348086770,CAL_6770_1612_2400,CAL,201612,2400,308.5,308,,56.81,0.1127,184,
348096770,CAL_6770_1612_2600,CAL,201612,2600,243,242.6,,56.81,0.1127,184,
342116773,CAL_6773_1606_175,CAL,201606,175,43.1,43,,43.9203,0.0164,2,
342106773,CAL_6773_1606_200,CAL,201606,200,18.1,18,,43.9203,0.0164,2,
342016773,CAL_6773_1606_225,CAL,201606,225,0.7,0.6,,43.9203,0.0164,2,
342026773,CAL_6773_1606_250,CAL,201606,250,0.1,0,,43.9203,0.0164,2,
342036773,CAL_6773_1606_275,CAL,201606,275,0.1,0,,43.9203,0.0164,2,
342046773,CAL_6773_1606_300,CAL,201606,300,0.1,0,,43.9203,0.0164,2,
342056773,CAL_6773_1606_325,CAL,201606,325,0.1,0,,43.9203,0.0164,2,
342066773,CAL_6773_1606_350,CAL,201606,350,0.1,0,,43.9203,0.0164,2,
342076773,CAL_6773_1606_375,CAL,201606,375,0.1,0,,43.9203,0.0164,2,
342086773,CAL_6773_1606_400,CAL,201606,400,0.1,0,,43.9203,0.0164,2,
342096773,CAL_6773_1606_425,CAL,201606,425,0.1,0,,43.9203,0.0164,2,
343086773,CAL_6773_1607_175,CAL,201607,175,43.5,43.4,,43.9203,0.0346,30,
343066773,CAL_6773_1607_200,CAL,201607,200,21.9,21.9,,43.9203,0.0346,30,
343076773,CAL_6773_1607_225,CAL,201607,225,8,8,,43.9203,0.0346,30,
343016773,CAL_6773_1607_250,CAL,201607,250,2.1,2.1,,43.9203,0.0346,30,
343026773,CAL_6773_1607_275,CAL,201607,275,0.4,0.4,,43.9203,0.0346,30,
343036773,CAL_6773_1607_300,CAL,201607,300,0.1,0.1,,43.9203,0.0346,30,
343046773,CAL_6773_1607_325,CAL,201607,325,0.1,0,,43.9203,0.0346,30,
343056773,CAL_6773_1607_350,CAL,201607,350,0.1,0,,43.9203,0.0346,30,
345086773,CAL_6773_1609_175,CAL,201609,175,46.7,46.7,,43.9203,0.0627,93,
345076773,CAL_6773_1609_200,CAL,201609,200,28.9,28.8,,43.9203,0.0627,93,
345066773,CAL_6773_1609_225,CAL,201609,225,16.3,16.3,,43.9203,0.0627,93,
345016773,CAL_6773_1609_250,CAL,201609,250,8.5,8.5,,43.9203,0.0627,93,
345026773,CAL_6773_1609_275,CAL,201609,275,4.2,4.1,,43.9203,0.0627,93,
345036773,CAL_6773_1609_300,CAL,201609,300,1.9,1.9,,43.9203,0.0627,93,
345046773,CAL_6773_1609_325,CAL,201609,325,0.9,0.8,,43.9203,0.0627,93,
345056773,CAL_6773_1609_350,CAL,201609,350,0.4,0.4,,43.9203,0.0627,93,
345096773,CAL_6773_1609_375,CAL,201609,375,0.2,0.1,,43.9203,0.0627,93,
345106773,CAL_6773_1609_400,CAL,201609,400,0.1,0.1,,43.9203,0.0627,93,
348106773,CAL_6773_1612_175,CAL,201612,175,52,51.6,,43.9203,0.1127,184,
348096773,CAL_6773_1612_200,CAL,201612,200,36,35.9,,43.9203,0.1127,184,
348086773,CAL_6773_1612_225,CAL,201612,225,24.2,24.1,,43.9203,0.1127,184,
348016773,CAL_6773_1612_250,CAL,201612,250,15.8,15.8,,43.9203,0.1127,184,
348026773,CAL_6773_1612_275,CAL,201612,275,10.1,10.1,,43.9203,0.1127,184,
348036773,CAL_6773_1612_300,CAL,201612,300,6.4,6.3,,43.9203,0.1127,184,
348046773,CAL_6773_1612_325,CAL,201612,325,4,3.9,,43.9203,0.1127,184,
348056773,CAL_6773_1612_350,CAL,201612,350,2.5,2.4,,43.9203,0.1127,184,
348066773,CAL_6773_1612_375,CAL,201612,375,1.5,1.5,,43.9203,0.1127,184,
348076773,CAL_6773_1612_400,CAL,201612,400,0.9,0.9,,43.9203,0.1127,184,
342086806,CAL_6806_1606_10000,CAL,201606,10000,3195,3190,,31.35,0.0164,2,
342076806,CAL_6806_1606_11000,CAL,201606,11000,2191,2190,,31.35,0.0164,2,
342016806,CAL_6806_1606_12000,CAL,201606,12000,1191,1190,,31.35,0.0164,2,
342026806,CAL_6806_1606_13000,CAL,201606,13000,239.5,239.2,,31.35,0.0164,2,
