"＊ Sorted by Index Futures,JGB Futures, Index Options (Put, Call), Options on 10-year JGB futures, Individual Options each in contract month numerical order.",,,,,,,,,,,
"＊ ""Theoretical price"" is used in calculating the price range of J-NET trading until 4 p.m. of the trading day.",,,,,,,,,,,
Issue Code,Issue Name,Put／Call,Contract Month,Strike Price,Settlement Price,Theoretical Price,Underlying Index,Volatility ,Interest Rate,Days until Maturity,Underlying Name
339036326,CAL_6326_1603_2000A,CAL,201603,2000,0.1,0,,46.44,0.0646,15,
339046326,CAL_6326_1603_2200A,CAL,201603,2200,0.1,0,,46.44,0.0646,15,
339056326,CAL_6326_1603_2400A,CAL,201603,2400,0.1,0,,46.44,0.0646,15,
339066326,CAL_6326_1603_2600A,CAL,201603,2600,0.1,0,,46.44,0.0646,15,
340066326,CAL_6326_1604_1100,CAL,201604,1100,348,347.7,,46.44,0.0755,43,
340016326,CAL_6326_1604_1200,CAL,201604,1200,257,256.8,,46.44,0.0755,43,
340026326,CAL_6326_1604_1300,CAL,201604,1300,177.5,177.4,,46.44,0.0755,43,
340036326,CAL_6326_1604_1400,CAL,201604,1400,114.5,114.1,,46.44,0.0755,43,
340046326,CAL_6326_1604_1500,CAL,201604,1500,68.5,68.2,,46.44,0.0755,43,
340056326,CAL_6326_1604_1600,CAL,201604,1600,38.1,38,,46.44,0.0755,43,
340076326,CAL_6326_1604_1700,CAL,201604,1700,19.9,19.9,,46.44,0.0755,43,
342136326,CAL_6326_1606_1100A,CAL,201606,1100,367,366.5,,46.44,0.1636,106,
342126326,CAL_6326_1606_1200A,CAL,201606,1200,288.5,288.2,,46.44,0.1636,106,
342116326,CAL_6326_1606_1300A,CAL,201606,1300,221,220.8,,46.44,0.1636,106,
342106326,CAL_6326_1606_1400A,CAL,201606,1400,165.5,165,,46.44,0.1636,106,
342076326,CAL_6326_1606_1500A,CAL,201606,1500,121,120.5,,46.44,0.1636,106,
342016326,CAL_6326_1606_1600A,CAL,201606,1600,86.5,86.3,,46.44,0.1636,106,
342026326,CAL_6326_1606_1700A,CAL,201606,1700,61,60.6,,46.44,0.1636,106,
342036326,CAL_6326_1606_1800A,CAL,201606,1800,42,41.9,,46.44,0.1636,106,
342046326,CAL_6326_1606_1900A,CAL,201606,1900,28.6,28.6,,46.44,0.1636,106,
342056326,CAL_6326_1606_2000A,CAL,201606,2000,19.3,19.3,,46.44,0.1636,106,
342066326,CAL_6326_1606_2200A,CAL,201606,2200,8.6,8.5,,46.44,0.1636,106,
342086326,CAL_6326_1606_2400A,CAL,201606,2400,3.7,3.6,,46.44,0.1636,106,
342096326,CAL_6326_1606_2600A,CAL,201606,2600,1.6,1.5,,46.44,0.1636,106,
345106326,CAL_6326_1609_1100,CAL,201609,1100,384,383.8,,46.44,0.1855,197,
345096326,CAL_6326_1609_1200,CAL,201609,1200,316,315.9,,46.44,0.1855,197,
345086326,CAL_6326_1609_1300,CAL,201609,1300,257.5,257,,46.44,0.1855,197,
345076326,CAL_6326_1609_1400,CAL,201609,1400,207.5,207.1,,46.44,0.1855,197,
345066326,CAL_6326_1609_1500,CAL,201609,1500,165.5,165.4,,46.44,0.1855,197,
345016326,CAL_6326_1609_1600,CAL,201609,1600,131.5,131.2,,46.44,0.1855,197,
345026326,CAL_6326_1609_1700,CAL,201609,1700,103.5,103.4,,46.44,0.1855,197,
345036326,CAL_6326_1609_1800,CAL,201609,1800,81.5,81,,46.44,0.1855,197,
345046326,CAL_6326_1609_1900,CAL,201609,1900,63.5,63.3,,46.44,0.1855,197,
345056326,CAL_6326_1609_2000,CAL,201609,2000,49.3,49.2,,46.44,0.1855,197,
339106367,CAL_6367_1603_5500,CAL,201603,5500,2006,2005.5,,52.3081,0.0646,15,
339096367,CAL_6367_1603_6000,CAL,201603,6000,1510,1509.6,,52.3081,0.0646,15,
339086367,CAL_6367_1603_6500,CAL,201603,6500,1036,1035,,52.3081,0.0646,15,
339066367,CAL_6367_1603_7000,CAL,201603,7000,623.5,623.1,,52.3081,0.0646,15,
339016367,CAL_6367_1603_7500,CAL,201603,7500,283,282.6,,46.1685,0.0646,15,
339026367,CAL_6367_1603_8000,CAL,201603,8000,91.5,91.4,,43.0366,0.0646,15,
339036367,CAL_6367_1603_8500,CAL,201603,8500,24.1,24.1,,43.0366,0.0646,15,
339046367,CAL_6367_1603_9000,CAL,201603,9000,4.9,4.9,,43.0366,0.0646,15,
339056367,CAL_6367_1603_9500,CAL,201603,9500,0.8,0.8,,43.0366,0.0646,15,
339076367,CAL_6367_1603_10000,CAL,201603,10000,0.2,0.1,,43.0366,0.0646,15,
340066367,CAL_6367_1604_6000,CAL,201604,6000,1497,1496.6,,47.4599,0.0755,43,
340016367,CAL_6367_1604_6500,CAL,201604,6500,1077,1077,,47.3499,0.0755,43,
340026367,CAL_6367_1604_7000,CAL,201604,7000,727.5,727.2,,47.3499,0.0755,43,
340036367,CAL_6367_1604_7500,CAL,201604,7500,414,413.7,,42.8229,0.0755,43,
340046367,CAL_6367_1604_8000,CAL,201604,8000,212,212,,40.9131,0.0755,43,
340056367,CAL_6367_1604_8500,CAL,201604,8500,104.5,104.4,,40.9131,0.0755,43,
340076367,CAL_6367_1604_9000,CAL,201604,9000,47.5,47.4,,40.9131,0.0755,43,
342096367,CAL_6367_1606_6000,CAL,201606,6000,1601,1600.4,,43.2899,0.1636,106,
342016367,CAL_6367_1606_6500,CAL,201606,6500,1232,1231.8,,43.2899,0.1636,106,
342026367,CAL_6367_1606_7000,CAL,201606,7000,921.5,921.4,,43.2899,0.1636,106,
342036367,CAL_6367_1606_7500,CAL,201606,7500,599,598.7,,38.7629,0.1636,106,
342046367,CAL_6367_1606_8000,CAL,201606,8000,376.5,376,,36.8531,0.1636,106,
342056367,CAL_6367_1606_8500,CAL,201606,8500,240.5,240.2,,36.8531,0.1636,106,
342066367,CAL_6367_1606_9000,CAL,201606,9000,149,148.6,,36.8531,0.1636,106,
342076367,CAL_6367_1606_9500,CAL,201606,9500,89.5,89.3,,36.8531,0.1636,106,
342086367,CAL_6367_1606_10000,CAL,201606,10000,52.5,52.4,,36.8531,0.1636,106,
345076367,CAL_6367_1609_6000,CAL,201609,6000,1741,1740.9,,41.6399,0.1855,197,
345066367,CAL_6367_1609_6500,CAL,201609,6500,1410,1409.1,,41.6399,0.1855,197,
345016367,CAL_6367_1609_7000,CAL,201609,7000,1125,1125,,41.6399,0.1855,197,
345026367,CAL_6367_1609_7500,CAL,201609,7500,789.5,789.1,,37.1129,0.1855,197,
345036367,CAL_6367_1609_8000,CAL,201609,8000,552.5,552.3,,35.2031,0.1855,197,
345046367,CAL_6367_1609_8500,CAL,201609,8500,401.5,401.4,,35.2031,0.1855,197,
345056367,CAL_6367_1609_9000,CAL,201609,9000,287.5,287.5,,35.2031,0.1855,197,
339136471,CAL_6471_1603_800,CAL,201603,800,236.5,236.1,,45.58,0.0646,15,
339146471,CAL_6471_1603_850,CAL,201603,850,187,186.5,,45.58,0.0646,15,
339126471,CAL_6471_1603_900,CAL,201603,900,139,138.5,,45.58,0.0646,15,
339116471,CAL_6471_1603_950,CAL,201603,950,95,94.6,,45.58,0.0646,15,
339106471,CAL_6471_1603_1000,CAL,201603,1000,58.5,58.2,,45.58,0.0646,15,
339096471,CAL_6471_1603_1100,CAL,201603,1100,15.4,15.4,,45.58,0.0646,15,
339086471,CAL_6471_1603_1200,CAL,201603,1200,2.5,2.4,,45.58,0.0646,15,
339076471,CAL_6471_1603_1300,CAL,201603,1300,0.3,0.2,,45.58,0.0646,15,
339066471,CAL_6471_1603_1400,CAL,201603,1400,0.1,0,,45.58,0.0646,15,
339016471,CAL_6471_1603_1500,CAL,201603,1500,0.1,0,,45.58,0.0646,15,
339026471,CAL_6471_1603_1600,CAL,201603,1600,0.1,0,,45.58,0.0646,15,
339036471,CAL_6471_1603_1700,CAL,201603,1700,0.1,0,,45.58,0.0646,15,
339046471,CAL_6471_1603_1800,CAL,201603,1800,0.1,0,,45.58,0.0646,15,
339056471,CAL_6471_1603_1900,CAL,201603,1900,0.1,0,,45.58,0.0646,15,
340066471,CAL_6471_1604_800,CAL,201604,800,223,222.8,,46.1676,0.0755,43,
340076471,CAL_6471_1604_850,CAL,201604,850,178,177.9,,45.6952,0.0755,43,
340016471,CAL_6471_1604_900,CAL,201604,900,137.5,137.2,,45.58,0.0755,43,
340026471,CAL_6471_1604_950,CAL,201604,950,102,102,,45.58,0.0755,43,
340036471,CAL_6471_1604_1000,CAL,201604,1000,73,72.9,,45.58,0.0755,43,
340046471,CAL_6471_1604_1100,CAL,201604,1100,33.4,33.3,,45.58,0.0755,43,
340056471,CAL_6471_1604_1200,CAL,201604,1200,13.3,13.2,,45.58,0.0755,43,
340086471,CAL_6471_1604_1300,CAL,201604,1300,4.7,4.6,,45.58,0.0755,43,
342126471,CAL_6471_1606_800,CAL,201606,800,238.5,238.2,,45.58,0.1636,106,
342136471,CAL_6471_1606_850,CAL,201606,850,200,199.8,,45.58,0.1636,106,
342116471,CAL_6471_1606_900,CAL,201606,900,165.5,165.2,,45.58,0.1636,106,
342106471,CAL_6471_1606_950,CAL,201606,950,135,134.9,,45.58,0.1636,106,
342096471,CAL_6471_1606_1000,CAL,201606,1000,109,108.7,,45.58,0.1636,106,
342016471,CAL_6471_1606_1100,CAL,201606,1100,68.5,68.2,,45.58,0.1636,106,
342026471,CAL_6471_1606_1200,CAL,201606,1200,41.1,41.1,,45.58,0.1636,106,
342036471,CAL_6471_1606_1300,CAL,201606,1300,24,23.9,,45.58,0.1636,106,
342046471,CAL_6471_1606_1400,CAL,201606,1400,13.6,13.5,,45.58,0.1636,106,
342056471,CAL_6471_1606_1500,CAL,201606,1500,7.5,7.5,,45.58,0.1636,106,
342066471,CAL_6471_1606_1600,CAL,201606,1600,4.1,4.1,,45.58,0.1636,106,
342076471,CAL_6471_1606_1700,CAL,201606,1700,2.2,2.2,,45.58,0.1636,106,
342086471,CAL_6471_1606_1800,CAL,201606,1800,1.2,1.2,,45.58,0.1636,106,
345096471,CAL_6471_1609_800,CAL,201609,800,261,260.8,,45.58,0.1855,197,
345106471,CAL_6471_1609_850,CAL,201609,850,227,226.9,,45.58,0.1855,197,
345086471,CAL_6471_1609_900,CAL,201609,900,196.5,196.2,,45.58,0.1855,197,
345066471,CAL_6471_1609_950,CAL,201609,950,169,168.7,,45.58,0.1855,197,
345016471,CAL_6471_1609_1000,CAL,201609,1000,144.5,144.4,,45.58,0.1855,197,
345026471,CAL_6471_1609_1100,CAL,201609,1100,104.5,104.4,,45.58,0.1855,197,
345036471,CAL_6471_1609_1200,CAL,201609,1200,74.5,74.4,,45.58,0.1855,197,
345046471,CAL_6471_1609_1300,CAL,201609,1300,52.5,52.4,,45.58,0.1855,197,
345056471,CAL_6471_1609_1400,CAL,201609,1400,36.6,36.6,,45.58,0.1855,197,
345076471,CAL_6471_1609_1500,CAL,201609,1500,25.4,25.4,,45.58,0.1855,197,
339216479,CAL_6479_1603_600,CAL,201603,600,191.5,191,,43.66,0.0646,15,
339206479,CAL_6479_1603_650,CAL,201603,650,141.5,141.3,,43.66,0.0646,15,
339196479,CAL_6479_1603_700,CAL,201603,700,94,93.5,,43.66,0.0646,15,
339186479,CAL_6479_1603_750,CAL,201603,750,52.5,52.5,,43.66,0.0646,15,
339176479,CAL_6479_1603_800,CAL,201603,800,23.9,23.8,,43.66,0.0646,15,
339166479,CAL_6479_1603_850,CAL,201603,850,8.6,8.5,,43.66,0.0646,15,
339156479,CAL_6479_1603_900,CAL,201603,900,2.5,2.4,,43.66,0.0646,15,
339146479,CAL_6479_1603_950,CAL,201603,950,0.6,0.5,,43.66,0.0646,15,
339136479,CAL_6479_1603_1000,CAL,201603,1000,0.1,0.1,,43.66,0.0646,15,
339126479,CAL_6479_1603_1100,CAL,201603,1100,0.1,0,,43.66,0.0646,15,
339116479,CAL_6479_1603_1200,CAL,201603,1200,0.1,0,,43.66,0.0646,15,
339106479,CAL_6479_1603_1300,CAL,201603,1300,0.1,0,,43.66,0.0646,15,
339096479,CAL_6479_1603_1400,CAL,201603,1400,0.1,0,,43.66,0.0646,15,
339086479,CAL_6479_1603_1500,CAL,201603,1500,0.1,0,,43.66,0.0646,15,
339076479,CAL_6479_1603_1600,CAL,201603,1600,0.1,0,,43.66,0.0646,15,
339016479,CAL_6479_1603_1700,CAL,201603,1700,0.1,0,,43.66,0.0646,15,
339026479,CAL_6479_1603_1800,CAL,201603,1800,0.1,0,,43.66,0.0646,15,
339036479,CAL_6479_1603_1900,CAL,201603,1900,0.1,0,,43.66,0.0646,15,
339046479,CAL_6479_1603_2000,CAL,201603,2000,0.1,0,,43.66,0.0646,15,
339056479,CAL_6479_1603_2200,CAL,201603,2200,0.1,0,,43.66,0.0646,15,
339066479,CAL_6479_1603_2400,CAL,201603,2400,0.1,0,,43.66,0.0646,15,
340066479,CAL_6479_1604_600,CAL,201604,600,183,182.7,,45.2367,0.0755,43,
340016479,CAL_6479_1604_650,CAL,201604,650,137,136.7,,44.2481,0.0755,43,
340026479,CAL_6479_1604_700,CAL,201604,700,96.5,96,,43.66,0.0755,43,
340036479,CAL_6479_1604_750,CAL,201604,750,63,62.9,,43.66,0.0755,43,
340046479,CAL_6479_1604_800,CAL,201604,800,38.4,38.3,,43.66,0.0755,43,
340056479,CAL_6479_1604_850,CAL,201604,850,21.8,21.8,,43.66,0.0755,43,
340076479,CAL_6479_1604_900,CAL,201604,900,11.6,11.6,,43.66,0.0755,43,
342166479,CAL_6479_1606_600,CAL,201606,600,192,191.8,,43.66,0.1636,106,
342156479,CAL_6479_1606_650,CAL,201606,650,152.5,152,,43.66,0.1636,106,
342146479,CAL_6479_1606_700,CAL,201606,700,117.5,117.4,,43.66,0.1636,106,
342136479,CAL_6479_1606_750,CAL,201606,750,88.5,88.4,,43.66,0.1636,106,
342126479,CAL_6479_1606_800,CAL,201606,800,65.5,65.1,,43.66,0.1636,106,
342116479,CAL_6479_1606_850,CAL,201606,850,46.9,46.9,,43.66,0.1636,106,
342106479,CAL_6479_1606_900,CAL,201606,900,33.2,33.1,,43.66,0.1636,106,
342096479,CAL_6479_1606_950,CAL,201606,950,23,23,,43.66,0.1636,106,
342086479,CAL_6479_1606_1000,CAL,201606,1000,15.8,15.7,,43.66,0.1636,106,
342016479,CAL_6479_1606_1100,CAL,201606,1100,7.1,7.1,,43.66,0.1636,106,
342026479,CAL_6479_1606_1200,CAL,201606,1200,3.1,3,,43.66,0.1636,106,
342036479,CAL_6479_1606_1300,CAL,201606,1300,1.3,1.3,,43.66,0.1636,106,
342046479,CAL_6479_1606_1400,CAL,201606,1400,0.6,0.5,,43.66,0.1636,106,
342056479,CAL_6479_1606_1500,CAL,201606,1500,0.3,0.2,,43.66,0.1636,106,
342066479,CAL_6479_1606_1600,CAL,201606,1600,0.1,0.1,,43.66,0.1636,106,
342076479,CAL_6479_1606_1700,CAL,201606,1700,0.1,0,,43.66,0.1636,106,
345116479,CAL_6479_1609_600,CAL,201609,600,207,206.6,,43.66,0.1855,197,
345106479,CAL_6479_1609_650,CAL,201609,650,171.5,171.5,,43.66,0.1855,197,
345096479,CAL_6479_1609_700,CAL,201609,700,141,140.6,,43.66,0.1855,197,
345086479,CAL_6479_1609_750,CAL,201609,750,114.5,114.2,,43.66,0.1855,197,
345076479,CAL_6479_1609_800,CAL,201609,800,92,91.8,,43.66,0.1855,197,
345066479,CAL_6479_1609_850,CAL,201609,850,73.5,73.3,,43.66,0.1855,197,
345016479,CAL_6479_1609_900,CAL,201609,900,58.5,58,,43.66,0.1855,197,
345026479,CAL_6479_1609_950,CAL,201609,950,45.7,45.7,,43.66,0.1855,197,
345036479,CAL_6479_1609_1000,CAL,201609,1000,35.8,35.8,,43.66,0.1855,197,
345046479,CAL_6479_1609_1100,CAL,201609,1100,21.7,21.7,,43.66,0.1855,197,
345056479,CAL_6479_1609_1200,CAL,201609,1200,13,13,,43.66,0.1855,197,
339146501,CAL_6501_1603_375,CAL,201603,375,86,85.5,,53.3489,0.0646,15,
339136501,CAL_6501_1603_400,CAL,201603,400,62.5,62.2,,53.3489,0.0646,15,
339126501,CAL_6501_1603_425,CAL,201603,425,41.5,41.5,,53.3489,0.0646,15,
339116501,CAL_6501_1603_450,CAL,201603,450,23.5,23.5,,48.9557,0.0646,15,
339106501,CAL_6501_1603_475,CAL,201603,475,10.3,10.3,,44.2378,0.0646,15,
339096501,CAL_6501_1603_500,CAL,201603,500,3.7,3.7,,42.6634,0.0646,15,
339086501,CAL_6501_1603_550,CAL,201603,550,0.4,0.3,,42.6634,0.0646,15,
339076501,CAL_6501_1603_600,CAL,201603,600,0.1,0,,42.6634,0.0646,15,
339016501,CAL_6501_1603_650,CAL,201603,650,0.1,0,,42.6634,0.0646,15,
339026501,CAL_6501_1603_700,CAL,201603,700,0.1,0,,42.6634,0.0646,15,
339036501,CAL_6501_1603_750,CAL,201603,750,0.1,0,,42.6634,0.0646,15,
339046501,CAL_6501_1603_800,CAL,201603,800,0.1,0,,42.6634,0.0646,15,
339056501,CAL_6501_1603_850,CAL,201603,850,0.1,0,,42.6634,0.0646,15,
339066501,CAL_6501_1603_900,CAL,201603,900,0.1,0,,42.6634,0.0646,15,
340066501,CAL_6501_1604_375,CAL,201604,375,83,82.8,,47.4591,0.0755,43,
340016501,CAL_6501_1604_400,CAL,201604,400,62.5,62.4,,46.8622,0.0755,43,
340026501,CAL_6501_1604_425,CAL,201604,425,45.1,45,,46.8622,0.0755,43,
340036501,CAL_6501_1604_450,CAL,201604,450,29.2,29.2,,43.8006,0.0755,43,
340046501,CAL_6501_1604_475,CAL,201604,475,16.5,16.4,,40.1863,0.0755,43,
340056501,CAL_6501_1604_500,CAL,201604,500,9,8.9,,39.3125,0.0755,43,
340076501,CAL_6501_1604_550,CAL,201604,550,2.4,2.4,,39.3125,0.0755,43,
340086501,CAL_6501_1604_600,CAL,201604,600,0.5,0.5,,39.3125,0.0755,43,
342136501,CAL_6501_1606_375,CAL,201606,375,90.5,90.1,,43.0622,0.1636,106,
342126501,CAL_6501_1606_400,CAL,201606,400,72.5,72.3,,43.0622,0.1636,106,
342116501,CAL_6501_1606_425,CAL,201606,425,57,56.8,,43.0622,0.1636,106,
342106501,CAL_6501_1606_450,CAL,201606,450,41,40.9,,40.0006,0.1636,106,
342096501,CAL_6501_1606_475,CAL,201606,475,26.9,26.8,,36.3863,0.1636,106,
342086501,CAL_6501_1606_500,CAL,201606,500,18,17.9,,35.5125,0.1636,106,
342016501,CAL_6501_1606_550,CAL,201606,550,8,7.9,,35.5125,0.1636,106,
342026501,CAL_6501_1606_600,CAL,201606,600,3.3,3.2,,35.5125,0.1636,106,
342036501,CAL_6501_1606_650,CAL,201606,650,1.3,1.2,,35.5125,0.1636,106,
342046501,CAL_6501_1606_700,CAL,201606,700,0.5,0.4,,35.5125,0.1636,106,
342056501,CAL_6501_1606_750,CAL,201606,750,0.2,0.2,,35.5125,0.1636,106,
342066501,CAL_6501_1606_800,CAL,201606,800,0.1,0.1,,35.5125,0.1636,106,
342076501,CAL_6501_1606_850,CAL,201606,850,0.1,0,,35.5125,0.1636,106,
345116501,CAL_6501_1609_375,CAL,201609,375,99.5,99.5,,41.5322,0.1855,197,
345106501,CAL_6501_1609_400,CAL,201609,400,83.5,83.4,,41.5322,0.1855,197,
345096501,CAL_6501_1609_425,CAL,201609,425,69.5,69.2,,41.5322,0.1855,197,
345086501,CAL_6501_1609_450,CAL,201609,450,53.5,53,,38.4706,0.1855,197,
345076501,CAL_6501_1609_475,CAL,201609,475,37.8,37.7,,34.8563,0.1855,197,
345066501,CAL_6501_1609_500,CAL,201609,500,28.1,28,,33.9825,0.1855,197,
345016501,CAL_6501_1609_550,CAL,201609,550,15.9,15.9,,33.9825,0.1855,197,
345026501,CAL_6501_1609_600,CAL,201609,600,8.7,8.7,,33.9825,0.1855,197,
345036501,CAL_6501_1609_650,CAL,201609,650,4.6,4.6,,33.9825,0.1855,197,
345046501,CAL_6501_1609_700,CAL,201609,700,2.4,2.4,,33.9825,0.1855,197,
345056501,CAL_6501_1609_750,CAL,201609,750,1.3,1.2,,33.9825,0.1855,197,
339156502,CAL_6502_1603_100,CAL,201603,100,74,73.7,,63.3837,0.0646,15,
339146502,CAL_6502_1603_125,CAL,201603,125,48.8,48.7,,63.3837,0.0646,15,
339136502,CAL_6502_1603_150,CAL,201603,150,25.1,25,,63.3837,0.0646,15,
339126502,CAL_6502_1603_175,CAL,201603,175,8.3,8.3,,63.3837,0.0646,15,
339116502,CAL_6502_1603_200,CAL,201603,200,1.7,1.7,,63.3837,0.0646,15,
339106502,CAL_6502_1603_225,CAL,201603,225,0.3,0.2,,63.3837,0.0646,15,
339096502,CAL_6502_1603_250,CAL,201603,250,0.1,0,,63.3837,0.0646,15,
339086502,CAL_6502_1603_275,CAL,201603,275,0.1,0,,63.3837,0.0646,15,
339076502,CAL_6502_1603_300,CAL,201603,300,0.1,0,,63.3837,0.0646,15,
339016502,CAL_6502_1603_325,CAL,201603,325,0.1,0,,63.3837,0.0646,15,
339026502,CAL_6502_1603_350,CAL,201603,350,0.1,0,,63.3837,0.0646,15,
339036502,CAL_6502_1603_375,CAL,201603,375,0.1,0,,63.3837,0.0646,15,
339046502,CAL_6502_1603_400,CAL,201603,400,0.1,0,,63.3837,0.0646,15,
339056502,CAL_6502_1603_425,CAL,201603,425,0.1,0,,63.3837,0.0646,15,
339066502,CAL_6502_1603_450,CAL,201603,450,0.1,0,,63.3837,0.0646,15,
340066502,CAL_6502_1604_100,CAL,201604,100,74,73.7,,59.6078,0.0755,43,
340016502,CAL_6502_1604_125,CAL,201604,125,49.4,49.4,,59.6078,0.0755,43,
340026502,CAL_6502_1604_150,CAL,201604,150,28.3,28.3,,59.6078,0.0755,43,
340036502,CAL_6502_1604_175,CAL,201604,175,12.1,12,,53.0279,0.0755,43,
340046502,CAL_6502_1604_200,CAL,201604,200,4.3,4.3,,53.1239,0.0755,43,
340056502,CAL_6502_1604_225,CAL,201604,225,1.3,1.3,,53.1239,0.0755,43,
342136502,CAL_6502_1606_100,CAL,201606,100,74.5,74.2,,54.6078,0.1636,106,
342126502,CAL_6502_1606_125,CAL,201606,125,52,51.6,,54.6078,0.1636,106,
342116502,CAL_6502_1606_150,CAL,201606,150,33.2,33.1,,54.6078,0.1636,106,
342106502,CAL_6502_1606_175,CAL,201606,175,17.4,17.3,,48.0279,0.1636,106,
342096502,CAL_6502_1606_200,CAL,201606,200,9,8.9,,48.1239,0.1636,106,
342086502,CAL_6502_1606_225,CAL,201606,225,4.3,4.3,,48.1239,0.1636,106,
342076502,CAL_6502_1606_250,CAL,201606,250,2,2,,48.1239,0.1636,106,
342016502,CAL_6502_1606_275,CAL,201606,275,0.9,0.9,,48.1239,0.1636,106,
342026502,CAL_6502_1606_300,CAL,201606,300,0.4,0.4,,48.1239,0.1636,106,
342036502,CAL_6502_1606_325,CAL,201606,325,0.2,0.2,,48.1239,0.1636,106,
342046502,CAL_6502_1606_350,CAL,201606,350,0.1,0.1,,48.1239,0.1636,106,
342056502,CAL_6502_1606_375,CAL,201606,375,0.1,0,,48.1239,0.1636,106,
342066502,CAL_6502_1606_400,CAL,201606,400,0.1,0,,48.1239,0.1636,106,
345086502,CAL_6502_1609_100,CAL,201609,100,76,75.5,,52.6078,0.1855,197,
345076502,CAL_6502_1609_125,CAL,201609,125,55,55,,52.6078,0.1855,197,
345066502,CAL_6502_1609_150,CAL,201609,150,38.5,38.5,,52.6078,0.1855,197,
345016502,CAL_6502_1609_175,CAL,201609,175,22.9,22.8,,46.0279,0.1855,197,
345026502,CAL_6502_1609_200,CAL,201609,200,14.2,14.2,,46.1239,0.1855,197,
345036502,CAL_6502_1609_225,CAL,201609,225,8.6,8.5,,46.1239,0.1855,197,
345046502,CAL_6502_1609_250,CAL,201609,250,5.1,5.1,,46.1239,0.1855,197,
345056502,CAL_6502_1609_275,CAL,201609,275,3,3,,46.1239,0.1855,197,
339116503,CAL_6503_1603_850,CAL,201603,850,271.5,271.1,,45,0.0646,15,
339106503,CAL_6503_1603_900,CAL,201603,900,221.5,221.3,,45,0.0646,15,
339096503,CAL_6503_1603_950,CAL,201603,950,172.5,172.3,,45,0.0646,15,
339086503,CAL_6503_1603_1000,CAL,201603,1000,126,125.9,,45,0.0646,15,
339076503,CAL_6503_1603_1100,CAL,201603,1100,52,51.8,,45,0.0646,15,
339066503,CAL_6503_1603_1200,CAL,201603,1200,14,14,,45,0.0646,15,
339016503,CAL_6503_1603_1300,CAL,201603,1300,2.5,2.4,,45,0.0646,15,
339026503,CAL_6503_1603_1400,CAL,201603,1400,0.3,0.3,,45,0.0646,15,
339036503,CAL_6503_1603_1500,CAL,201603,1500,0.1,0,,45,0.0646,15,
339046503,CAL_6503_1603_1600,CAL,201603,1600,0.1,0,,45,0.0646,15,
339056503,CAL_6503_1603_1700,CAL,201603,1700,0.1,0,,45,0.0646,15,
340066503,CAL_6503_1604_850,CAL,201604,850,256,255.9,,45.3424,0.0755,43,
340016503,CAL_6503_1604_900,CAL,201604,900,210,209.8,,45.3176,0.0755,43,
340026503,CAL_6503_1604_950,CAL,201604,950,167.5,167.1,,45.4885,0.0755,43,
340036503,CAL_6503_1604_1000,CAL,201604,1000,129,128.9,,45,0.0755,43,
340046503,CAL_6503_1604_1100,CAL,201604,1100,69.5,69.4,,45,0.0755,43,
340056503,CAL_6503_1604_1200,CAL,201604,1200,32.7,32.7,,45,0.0755,43,
340076503,CAL_6503_1604_1300,CAL,201604,1300,13.7,13.6,,45,0.0755,43,
342106503,CAL_6503_1606_850,CAL,201606,850,270.5,270.2,,45.2576,0.1636,106,
342096503,CAL_6503_1606_900,CAL,201606,900,230.5,230.3,,45,0.1636,106,
342086503,CAL_6503_1606_950,CAL,201606,950,194,194,,45,0.1636,106,
342016503,CAL_6503_1606_1000,CAL,201606,1000,161.5,161.4,,45,0.1636,106,
342026503,CAL_6503_1606_1100,CAL,201606,1100,108.5,108.1,,45,0.1636,106,
342036503,CAL_6503_1606_1200,CAL,201606,1200,69.5,69.4,,45,0.1636,106,
342046503,CAL_6503_1606_1300,CAL,201606,1300,43.1,43,,45,0.1636,106,
342056503,CAL_6503_1606_1400,CAL,201606,1400,25.9,25.9,,45,0.1636,106,
342066503,CAL_6503_1606_1500,CAL,201606,1500,15.2,15.2,,45,0.1636,106,
342076503,CAL_6503_1606_1600,CAL,201606,1600,8.8,8.7,,45,0.1636,106,
345086503,CAL_6503_1609_850,CAL,201609,850,293,292.6,,45,0.1855,197,
345076503,CAL_6503_1609_900,CAL,201609,900,257.5,257.4,,45,0.1855,197,
345066503,CAL_6503_1609_950,CAL,201609,950,225.5,225.2,,45,0.1855,197,
345016503,CAL_6503_1609_1000,CAL,201609,1000,196.5,196.1,,45,0.1855,197,
345026503,CAL_6503_1609_1100,CAL,201609,1100,147,146.6,,45,0.1855,197,
345036503,CAL_6503_1609_1200,CAL,201609,1200,108,107.9,,45,0.1855,197,
345046503,CAL_6503_1609_1300,CAL,201609,1300,78.5,78.4,,45,0.1855,197,
345056503,CAL_6503_1609_1400,CAL,201609,1400,56.5,56.4,,45,0.1855,197,
339136592,CAL_6592_1603_4200,CAL,201603,4200,582,581.7,,30,0.0646,15,
339126592,CAL_6592_1603_4400,CAL,201603,4400,391.5,391.2,,30,0.0646,15,
339116592,CAL_6592_1603_4600,CAL,201603,4600,226,225.8,,30,0.0646,15,
339106592,CAL_6592_1603_4800,CAL,201603,4800,107,106.5,,30,0.0646,15,
339096592,CAL_6592_1603_5000,CAL,201603,5000,39.8,39.7,,30,0.0646,15,
339086592,CAL_6592_1603_5500,CAL,201603,5500,1.2,1.1,,30,0.0646,15,
