＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 記載されているオプション商品の「理論価格」は，当該取引日の16時までの間，J-NET取引の値幅を計算する際に用いる理論価格をいいます。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
141010318,CAL_NK225_1601_20375,CAL,201601,20375,275,270,19847.58,17.8783,0.13,44,日経225
141010518,CAL_NK225_1601_20500,CAL,201601,20500,225,225,19847.58,17.5716,0.13,44,日経225
141010618,CAL_NK225_1601_20625,CAL,201601,20625,190,190,19847.58,17.4861,0.13,44,日経225
141010718,CAL_NK225_1601_20750,CAL,201601,20750,160,160,19847.58,17.4392,0.13,44,日経225
141010818,CAL_NK225_1601_20875,CAL,201601,20875,135,133,19847.58,17.3261,0.13,44,日経225
141011018,CAL_NK225_1601_21000,CAL,201601,21000,105,105,19847.58,17.0023,0.13,44,日経225
141011118,CAL_NK225_1601_21125,CAL,201601,21125,85,85,19847.58,16.8887,0.13,44,日経225
141011218,CAL_NK225_1601_21250,CAL,201601,21250,70,70,19847.58,16.9102,0.13,44,日経225
141011318,CAL_NK225_1601_21375,CAL,201601,21375,60,58,19847.58,16.9454,0.13,44,日経225
141011518,CAL_NK225_1601_21500,CAL,201601,21500,47,47,19847.58,16.9809,0.13,44,日経225
141011618,CAL_NK225_1601_21625,CAL,201601,21625,39,38,19847.58,16.9928,0.13,44,日経225
141011718,CAL_NK225_1601_21750,CAL,201601,21750,31,31,19847.58,17.0583,0.13,44,日経225
141011818,CAL_NK225_1601_21875,CAL,201601,21875,25,25,19847.58,17.0966,0.13,44,日経225
141012018,CAL_NK225_1601_22000,CAL,201601,22000,20,20,19847.58,17.1235,0.13,44,日経225
141012218,CAL_NK225_1601_22250,CAL,201601,22250,13,13,19847.58,17.2624,0.13,44,日経225
141012518,CAL_NK225_1601_22500,CAL,201601,22500,10,9,19847.58,17.5952,0.13,44,日経225
141012718,CAL_NK225_1601_22750,CAL,201601,22750,7,6,19847.58,18.0247,0.13,44,日経225
141013018,CAL_NK225_1601_23000,CAL,201601,23000,5,5,19847.58,18.3346,0.13,44,日経225
141013218,CAL_NK225_1601_23250,CAL,201601,23250,4,3,19847.58,18.8943,0.13,44,日経225
141013518,CAL_NK225_1601_23500,CAL,201601,23500,3,2,19847.58,19.2393,0.13,44,日経225
141013718,CAL_NK225_1601_23750,CAL,201601,23750,2,2,19847.58,19.8053,0.13,44,日経225
141014018,CAL_NK225_1601_24000,CAL,201601,24000,2,2,19847.58,20.2117,0.13,44,日経225
141014218,CAL_NK225_1601_24250,CAL,201601,24250,2,1,19847.58,21.1845,0.13,44,日経225
141014518,CAL_NK225_1601_24500,CAL,201601,24500,2,1,19847.58,21.4638,0.13,44,日経225
141014718,CAL_NK225_1601_24750,CAL,201601,24750,1,1,19847.58,21.8822,0.13,44,日経225
191023018,CAL_NK225_1602_13000,CAL,201602,13000,6860,6854,19847.58,45.5681,0.1709,79,日経225
191023218,CAL_NK225_1602_13250,CAL,201602,13250,6610,6607,19847.58,44.3017,0.1709,79,日経225
191023518,CAL_NK225_1602_13500,CAL,201602,13500,6360,6359,19847.58,42.93,0.1709,79,日経225
191023718,CAL_NK225_1602_13750,CAL,201602,13750,6120,6112,19847.58,41.7207,0.1709,79,日経225
191024018,CAL_NK225_1602_14000,CAL,201602,14000,5870,5864,19847.58,40.4212,0.1709,79,日経225
191024218,CAL_NK225_1602_14250,CAL,201602,14250,5620,5619,19847.58,39.3737,0.1709,79,日経225
191024518,CAL_NK225_1602_14500,CAL,201602,14500,5380,5373,19847.58,38.2417,0.1709,79,日経225
191024718,CAL_NK225_1602_14750,CAL,201602,14750,5130,5127,19847.58,37.099,0.1709,79,日経225
141025018,CAL_NK225_1602_15000,CAL,201602,15000,4890,4883,19847.58,35.9861,0.1709,79,日経225
141025218,CAL_NK225_1602_15250,CAL,201602,15250,4640,4638,19847.58,34.889,0.1709,79,日経225
141025518,CAL_NK225_1602_15500,CAL,201602,15500,4400,4395,19847.58,33.7899,0.1709,79,日経225
141025718,CAL_NK225_1602_15750,CAL,201602,15750,4160,4152,19847.58,32.739,0.1709,79,日経225
141026018,CAL_NK225_1602_16000,CAL,201602,16000,3920,3911,19847.58,31.673,0.1709,79,日経225
141026218,CAL_NK225_1602_16250,CAL,201602,16250,3680,3671,19847.58,30.7122,0.1709,79,日経225
141026518,CAL_NK225_1602_16500,CAL,201602,16500,3440,3434,19847.58,29.7676,0.1709,79,日経225
141026718,CAL_NK225_1602_16750,CAL,201602,16750,3200,3197,19847.58,28.7973,0.1709,79,日経225
141027018,CAL_NK225_1602_17000,CAL,201602,17000,2970,2963,19847.58,27.8593,0.1709,79,日経225
141027218,CAL_NK225_1602_17250,CAL,201602,17250,2740,2733,19847.58,26.9836,0.1709,79,日経225
141027318,CAL_NK225_1602_17375,CAL,201602,17375,2620,2619,19847.58,26.5585,0.1709,79,日経225
141027518,CAL_NK225_1602_17500,CAL,201602,17500,2510,2506,19847.58,26.1638,0.1709,79,日経225
141027618,CAL_NK225_1602_17625,CAL,201602,17625,2400,2394,19847.58,25.7339,0.1709,79,日経225
141027718,CAL_NK225_1602_17750,CAL,201602,17750,2290,2284,19847.58,25.3651,0.1709,79,日経225
141027818,CAL_NK225_1602_17875,CAL,201602,17875,2180,2174,19847.58,24.9747,0.1709,79,日経225
141028018,CAL_NK225_1602_18000,CAL,201602,18000,2070,2066,19847.58,24.6007,0.1709,79,日経225
141028118,CAL_NK225_1602_18125,CAL,201602,18125,1960,1960,19847.58,24.2237,0.1709,79,日経225
141028218,CAL_NK225_1602_18250,CAL,201602,18250,1860,1855,19847.58,23.8562,0.1709,79,日経225
141028318,CAL_NK225_1602_18375,CAL,201602,18375,1760,1752,19847.58,23.5196,0.1709,79,日経225
141028518,CAL_NK225_1602_18500,CAL,201602,18500,1660,1651,19847.58,23.1786,0.1709,79,日経225
141028618,CAL_NK225_1602_18625,CAL,201602,18625,1560,1553,19847.58,22.853,0.1709,79,日経225
141028718,CAL_NK225_1602_18750,CAL,201602,18750,1460,1456,19847.58,22.5134,0.1709,79,日経225
141028818,CAL_NK225_1602_18875,CAL,201602,18875,1370,1362,19847.58,22.2267,0.1709,79,日経225
141029018,CAL_NK225_1602_19000,CAL,201602,19000,1280,1271,19847.58,21.9303,0.1709,79,日経225
141029118,CAL_NK225_1602_19125,CAL,201602,19125,1190,1182,19847.58,21.6454,0.1709,79,日経225
141029218,CAL_NK225_1602_19250,CAL,201602,19250,1100,1097,19847.58,21.3656,0.1709,79,日経225
141029318,CAL_NK225_1602_19375,CAL,201602,19375,1020,1015,19847.58,21.1178,0.1709,79,日経225
141029518,CAL_NK225_1602_19500,CAL,201602,19500,910,910,19847.58,20.1497,0.1709,79,日経225
141029618,CAL_NK225_1602_19625,CAL,201602,19625,835,835,19847.58,19.9374,0.1709,79,日経225
141029718,CAL_NK225_1602_19750,CAL,201602,19750,760,760,19847.58,19.6363,0.1709,79,日経225
141029818,CAL_NK225_1602_19875,CAL,201602,19875,700,695,19847.58,19.517,0.1709,79,日経225
141020018,CAL_NK225_1602_20000,CAL,201602,20000,635,635,19847.58,19.4404,0.1709,79,日経225
141020118,CAL_NK225_1602_20125,CAL,201602,20125,570,568,19847.58,19.0644,0.1709,79,日経225
141020218,CAL_NK225_1602_20250,CAL,201602,20250,515,512,19847.58,18.9335,0.1709,79,日経225
141020318,CAL_NK225_1602_20375,CAL,201602,20375,465,460,19847.58,18.7749,0.1709,79,日経225
141020518,CAL_NK225_1602_20500,CAL,201602,20500,415,410,19847.58,18.5874,0.1709,79,日経225
141020618,CAL_NK225_1602_20625,CAL,201602,20625,370,367,19847.58,18.5176,0.1709,79,日経225
141020718,CAL_NK225_1602_20750,CAL,201602,20750,330,328,19847.58,18.4255,0.1709,79,日経225
141020818,CAL_NK225_1602_20875,CAL,201602,20875,290,287,19847.58,18.232,0.1709,79,日経225
141021018,CAL_NK225_1602_21000,CAL,201602,21000,255,252,19847.58,18.0934,0.1709,79,日経225
141021118,CAL_NK225_1602_21125,CAL,201602,21125,225,223,19847.58,18.0216,0.1709,79,日経225
141021218,CAL_NK225_1602_21250,CAL,201602,21250,195,195,19847.58,17.9397,0.1709,79,日経225
141021318,CAL_NK225_1602_21375,CAL,201602,21375,170,170,19847.58,17.8518,0.1709,79,日経225
141021518,CAL_NK225_1602_21500,CAL,201602,21500,145,145,19847.58,17.657,0.1709,79,日経225
141021618,CAL_NK225_1602_21625,CAL,201602,21625,135,130,19847.58,17.7933,0.1709,79,日経225
141021718,CAL_NK225_1602_21750,CAL,201602,21750,115,113,19847.58,17.7347,0.1709,79,日経225
141021818,CAL_NK225_1602_21875,CAL,201602,21875,100,97,19847.58,17.7051,0.1709,79,日経225
141022018,CAL_NK225_1602_22000,CAL,201602,22000,90,85,19847.58,17.7211,0.1709,79,日経225
141022218,CAL_NK225_1602_22250,CAL,201602,22250,65,60,19847.58,17.4667,0.1709,79,日経225
141022518,CAL_NK225_1602_22500,CAL,201602,22500,47,46,19847.58,17.6646,0.1709,79,日経225
141022718,CAL_NK225_1602_22750,CAL,201602,22750,35,35,19847.58,17.7635,0.1709,79,日経225
141023018,CAL_NK225_1602_23000,CAL,201602,23000,26,26,19847.58,17.8371,0.1709,79,日経225
141023218,CAL_NK225_1602_23250,CAL,201602,23250,20,19,19847.58,17.8803,0.1709,79,日経225
141023518,CAL_NK225_1602_23500,CAL,201602,23500,16,15,19847.58,18.2535,0.1709,79,日経225
141023718,CAL_NK225_1602_23750,CAL,201602,23750,13,12,19847.58,18.4655,0.1709,79,日経225
141024018,CAL_NK225_1602_24000,CAL,201602,24000,9,9,19847.58,18.5919,0.1709,79,日経225
141024218,CAL_NK225_1602_24250,CAL,201602,24250,7,7,19847.58,18.8104,0.1709,79,日経225
141024518,CAL_NK225_1602_24500,CAL,201602,24500,6,6,19847.58,19.0466,0.1709,79,日経225
141024718,CAL_NK225_1602_24750,CAL,201602,24750,4,4,19847.58,19.1036,0.1709,79,日経225
141030518,CAL_NK225_1603_10500,CAL,201603,10500,9350,9345,19847.58,55.6856,0.2573,107,日経225
141030718,CAL_NK225_1603_10750,CAL,201603,10750,9100,9096,19847.58,53.931,0.2573,107,日経225
141031018,CAL_NK225_1603_11000,CAL,201603,11000,8850,8847,19847.58,52.3342,0.2573,107,日経225
141031218,CAL_NK225_1603_11250,CAL,201603,11250,8600,8598,19847.58,50.8423,0.2573,107,日経225
141031518,CAL_NK225_1603_11500,CAL,201603,11500,8350,8349,19847.58,49.3174,0.2573,107,日経225
141031718,CAL_NK225_1603_11750,CAL,201603,11750,8110,8100,19847.58,47.8684,0.2573,107,日経225
141032018,CAL_NK225_1603_12000,CAL,201603,12000,7860,7851,19847.58,46.3388,0.2573,107,日経225
141032218,CAL_NK225_1603_12250,CAL,201603,12250,7610,7604,19847.58,45.1448,0.2573,107,日経225
141032518,CAL_NK225_1603_12500,CAL,201603,12500,7360,7356,19847.58,43.8844,0.2573,107,日経225
141032718,CAL_NK225_1603_12750,CAL,201603,12750,7110,7108,19847.58,42.5667,0.2573,107,日経225
141033018,CAL_NK225_1603_13000,CAL,201603,13000,6870,6861,19847.58,41.4576,0.2573,107,日経225
141033218,CAL_NK225_1603_13250,CAL,201603,13250,6620,6614,19847.58,40.3024,0.2573,107,日経225
141033518,CAL_NK225_1603_13500,CAL,201603,13500,6370,6368,19847.58,39.2523,0.2573,107,日経225
141033718,CAL_NK225_1603_13750,CAL,201603,13750,6130,6123,19847.58,38.1958,0.2573,107,日経225
141034018,CAL_NK225_1603_14000,CAL,201603,14000,5880,5877,19847.58,37.1822,0.2573,107,日経225
141034218,CAL_NK225_1603_14250,CAL,201603,14250,5640,5633,19847.58,36.2043,0.2573,107,日経225
141034518,CAL_NK225_1603_14500,CAL,201603,14500,5390,5389,19847.58,35.1916,0.2573,107,日経225
141034718,CAL_NK225_1603_14750,CAL,201603,14750,5150,5145,19847.58,34.2548,0.2573,107,日経225
141035018,CAL_NK225_1603_15000,CAL,201603,15000,4910,4903,19847.58,33.3362,0.2573,107,日経225
141035218,CAL_NK225_1603_15250,CAL,201603,15250,4670,4662,19847.58,32.4753,0.2573,107,日経225
141035518,CAL_NK225_1603_15500,CAL,201603,15500,4430,4422,19847.58,31.6209,0.2573,107,日経225
141035718,CAL_NK225_1603_15750,CAL,201603,15750,4190,4183,19847.58,30.7264,0.2573,107,日経225
141036018,CAL_NK225_1603_16000,CAL,201603,16000,3950,3946,19847.58,29.8826,0.2573,107,日経225
141036218,CAL_NK225_1603_16250,CAL,201603,16250,3720,3710,19847.58,29.0341,0.2573,107,日経225
141036518,CAL_NK225_1603_16500,CAL,201603,16500,3480,3478,19847.58,28.2826,0.2573,107,日経225
141036718,CAL_NK225_1603_16750,CAL,201603,16750,3250,3246,19847.58,27.4873,0.2573,107,日経225
141037018,CAL_NK225_1603_17000,CAL,201603,17000,3020,3019,19847.58,26.7382,0.2573,107,日経225
141037218,CAL_NK225_1603_17250,CAL,201603,17250,2800,2795,19847.58,26.0248,0.2573,107,日経225
141037518,CAL_NK225_1603_17500,CAL,201603,17500,2580,2574,19847.58,25.3058,0.2573,107,日経225
141037718,CAL_NK225_1603_17750,CAL,201603,17750,2360,2359,19847.58,24.6627,0.2573,107,日経225
141038018,CAL_NK225_1603_18000,CAL,201603,18000,2150,2150,19847.58,24.0343,0.2573,107,日経225
141038218,CAL_NK225_1603_18250,CAL,201603,18250,1950,1946,19847.58,23.4334,0.2573,107,日経225
141038518,CAL_NK225_1603_18500,CAL,201603,18500,1760,1750,19847.58,22.8572,0.2573,107,日経225
141038718,CAL_NK225_1603_18750,CAL,201603,18750,1550,1543,19847.58,21.7868,0.2573,107,日経225
141039018,CAL_NK225_1603_19000,CAL,201603,19000,1380,1380,19847.58,21.7132,0.2573,107,日経225
141039218,CAL_NK225_1603_19250,CAL,201603,19250,1190,1190,19847.58,20.713,0.2573,107,日経225
141039518,CAL_NK225_1603_19500,CAL,201603,19500,1040,1040,19847.58,20.4662,0.2573,107,日経225
141039718,CAL_NK225_1603_19750,CAL,201603,19750,895,893,19847.58,20.0203,0.2573,107,日経225
141030018,CAL_NK225_1603_20000,CAL,201603,20000,760,760,19847.58,19.6625,0.2573,107,日経225
141030218,CAL_NK225_1603_20250,CAL,201603,20250,645,645,19847.58,19.442,0.2573,107,日経225
191030518,CAL_NK225_1603_20500,CAL,201603,20500,540,538,19847.58,19.1407,0.2573,107,日経225
191030718,CAL_NK225_1603_20750,CAL,201603,20750,450,447,19847.58,18.9448,0.2573,107,日経225
191031018,CAL_NK225_1603_21000,CAL,201603,21000,360,360,19847.58,18.5409,0.2573,107,日経225
191031218,CAL_NK225_1603_21250,CAL,201603,21250,300,298,19847.58,18.5213,0.2573,107,日経225
191031518,CAL_NK225_1603_21500,CAL,201603,21500,230,230,19847.58,18.0623,0.2573,107,日経225
191031718,CAL_NK225_1603_21750,CAL,201603,21750,200,196,19847.58,18.3841,0.2573,107,日経225
191032018,CAL_NK225_1603_22000,CAL,201603,22000,145,145,19847.58,17.8647,0.2573,107,日経225
191032218,CAL_NK225_1603_22250,CAL,201603,22250,115,115,19847.58,17.8467,0.2573,107,日経225
191032518,CAL_NK225_1603_22500,CAL,201603,22500,100,98,19847.58,18.219,0.2573,107,日経225
191032718,CAL_NK225_1603_22750,CAL,201603,22750,80,78,19847.58,18.2384,0.2573,107,日経225
191033018,CAL_NK225_1603_23000,CAL,201603,23000,65,65,19847.58,18.4987,0.2573,107,日経225
191033218,CAL_NK225_1603_23250,CAL,201603,23250,49,49,19847.58,18.3095,0.2573,107,日経225
191033518,CAL_NK225_1603_23500,CAL,201603,23500,37,36,19847.58,18.1827,0.2573,107,日経225
191033718,CAL_NK225_1603_23750,CAL,201603,23750,29,28,19847.58,18.1984,0.2573,107,日経225
191034018,CAL_NK225_1603_24000,CAL,201603,24000,23,22,19847.58,18.352,0.2573,107,日経225
191034218,CAL_NK225_1603_24250,CAL,201603,24250,18,17,19847.58,18.352,0.2573,107,日経225
191034518,CAL_NK225_1603_24500,CAL,201603,24500,15,14,19847.58,18.5556,0.2573,107,日経225
191034718,CAL_NK225_1603_24750,CAL,201603,24750,11,11,19847.58,18.6521,0.2573,107,日経225
191043018,CAL_NK225_1604_13000,CAL,201604,13000,6810,6810,19847.58,44.4173,0.2573,135,日経225
191043218,CAL_NK225_1604_13250,CAL,201604,13250,6570,6570,19847.58,43.5175,0.2573,135,日経225
191043518,CAL_NK225_1604_13500,CAL,201604,13500,6320,6320,19847.58,41.813,0.2573,135,日経225
191043718,CAL_NK225_1604_13750,CAL,201604,13750,6080,6080,19847.58,40.8675,0.2573,135,日経225
191044018,CAL_NK225_1604_14000,CAL,201604,14000,5840,5840,19847.58,39.8782,0.2573,135,日経225
191044218,CAL_NK225_1604_14250,CAL,201604,14250,5600,5590,19847.58,38.2275,0.2573,135,日経225
191044518,CAL_NK225_1604_14500,CAL,201604,14500,5350,5350,19847.58,37.161,0.2573,135,日経225
191044718,CAL_NK225_1604_14750,CAL,201604,14750,5110,5109,19847.58,36.0727,0.2573,135,日経225
141045018,CAL_NK225_1604_15000,CAL,201604,15000,4880,4871,19847.58,35.0651,0.2573,135,日経225
141045218,CAL_NK225_1604_15250,CAL,201604,15250,4640,4633,19847.58,34.0598,0.2573,135,日経225
141045518,CAL_NK225_1604_15500,CAL,201604,15500,4400,4397,19847.58,33.0756,0.2573,135,日経225
141045718,CAL_NK225_1604_15750,CAL,201604,15750,4170,4162,19847.58,32.1276,0.2573,135,日経225
141046018,CAL_NK225_1604_16000,CAL,201604,16000,3930,3929,19847.58,31.1713,0.2573,135,日経225
141046218,CAL_NK225_1604_16250,CAL,201604,16250,3700,3699,19847.58,30.3017,0.2573,135,日経225
141046518,CAL_NK225_1604_16500,CAL,201604,16500,3480,3471,19847.58,29.4288,0.2573,135,日経225
141046718,CAL_NK225_1604_16750,CAL,201604,16750,3250,3246,19847.58,28.5955,0.2573,135,日経225
141047018,CAL_NK225_1604_17000,CAL,201604,17000,3030,3025,19847.58,27.8065,0.2573,135,日経225
141047218,CAL_NK225_1604_17250,CAL,201604,17250,2810,2807,19847.58,27.0391,0.2573,135,日経225
141047518,CAL_NK225_1604_17500,CAL,201604,17500,2600,2594,19847.58,26.3026,0.2573,135,日経225
141047718,CAL_NK225_1604_17750,CAL,201604,17750,2390,2386,19847.58,25.6117,0.2573,135,日経225
141048018,CAL_NK225_1604_18000,CAL,201604,18000,2190,2184,19847.58,24.9503,0.2573,135,日経225
141048218,CAL_NK225_1604_18250,CAL,201604,18250,1990,1989,19847.58,24.3353,0.2573,135,日経225
141048518,CAL_NK225_1604_18500,CAL,201604,18500,1810,1801,19847.58,23.7522,0.2573,135,日経225
141048718,CAL_NK225_1604_18750,CAL,201604,18750,1630,1622,19847.58,23.2147,0.2573,135,日経225
141049018,CAL_NK225_1604_19000,CAL,201604,19000,1460,1451,19847.58,22.7147,0.2573,135,日経225
141049218,CAL_NK225_1604_19250,CAL,201604,19250,1300,1290,19847.58,22.2515,0.2573,135,日経225
141049518,CAL_NK225_1604_19500,CAL,201604,19500,1150,1140,19847.58,21.8365,0.2573,135,日経225
141049718,CAL_NK225_1604_19750,CAL,201604,19750,1010,1001,19847.58,21.458,0.2573,135,日経225
141040018,CAL_NK225_1604_20000,CAL,201604,20000,820,816,19847.58,19.9128,0.2573,135,日経225
141040218,CAL_NK225_1604_20250,CAL,201604,20250,760,757,19847.58,20.8238,0.2573,135,日経225
141040518,CAL_NK225_1604_20500,CAL,201604,20500,655,652,19847.58,20.5598,0.2573,135,日経225
141040718,CAL_NK225_1604_20750,CAL,201604,20750,560,559,19847.58,20.333,0.2573,135,日経225
141041018,CAL_NK225_1604_21000,CAL,201604,21000,480,476,19847.58,20.1406,0.2573,135,日経225
141041218,CAL_NK225_1604_21250,CAL,201604,21250,405,403,19847.58,19.9753,0.2573,135,日経225
141041518,CAL_NK225_1604_21500,CAL,201604,21500,340,340,19847.58,19.8413,0.2573,135,日経225
141041718,CAL_NK225_1604_21750,CAL,201604,21750,290,285,19847.58,19.733,0.2573,135,日経225
141042018,CAL_NK225_1604_22000,CAL,201604,22000,240,239,19847.58,19.6504,0.2573,135,日経225
141042218,CAL_NK225_1604_22250,CAL,201604,22250,200,199,19847.58,19.5869,0.2573,135,日経225
141042518,CAL_NK225_1604_22500,CAL,201604,22500,170,165,19847.58,19.5433,0.2573,135,日経225
141042718,CAL_NK225_1604_22750,CAL,201604,22750,140,137,19847.58,19.5269,0.2573,135,日経225
141043018,CAL_NK225_1604_23000,CAL,201604,23000,115,114,19847.58,19.5244,0.2573,135,日経225
141043218,CAL_NK225_1604_23250,CAL,201604,23250,95,94,19847.58,19.5402,0.2573,135,日経225
141043518,CAL_NK225_1604_23500,CAL,201604,23500,80,78,19847.58,19.5711,0.2573,135,日経225
141043718,CAL_NK225_1604_23750,CAL,201604,23750,65,65,19847.58,19.6169,0.2573,135,日経225
141044018,CAL_NK225_1604_24000,CAL,201604,24000,55,54,19847.58,19.6747,0.2573,135,日経225
141044218,CAL_NK225_1604_24250,CAL,201604,24250,45,45,19847.58,19.7466,0.2573,135,日経225
141044518,CAL_NK225_1604_24500,CAL,201604,24500,38,37,19847.58,19.8316,0.2573,135,日経225
141044718,CAL_NK225_1604_24750,CAL,201604,24750,31,31,19847.58,19.926,0.2573,135,日経225
191053018,CAL_NK225_1605_13000,CAL,201605,13000,6830,6830,19847.58,40.83,0.2573,170,日経225
191053218,CAL_NK225_1605_13250,CAL,201605,13250,6590,6590,19847.58,39.9442,0.2573,170,日経225
191053518,CAL_NK225_1605_13500,CAL,201605,13500,6340,6340,19847.58,38.3893,0.2573,170,日経225
191053718,CAL_NK225_1605_13750,CAL,201605,13750,6100,6097,19847.58,37.2994,0.2573,170,日経225
191054018,CAL_NK225_1605_14000,CAL,201605,14000,5860,5856,19847.58,36.3211,0.2573,170,日経225
191054218,CAL_NK225_1605_14250,CAL,201605,14250,5620,5617,19847.58,35.3688,0.2573,170,日経225
191054518,CAL_NK225_1605_14500,CAL,201605,14500,5380,5378,19847.58,34.4673,0.2573,170,日経225
141054718,CAL_NK225_1605_14750,CAL,201605,14750,5150,5141,19847.58,33.5629,0.2573,170,日経225
141055018,CAL_NK225_1605_15000,CAL,201605,15000,4910,4904,19847.58,32.6586,0.2573,170,日経225
141055218,CAL_NK225_1605_15250,CAL,201605,15250,4670,4670,19847.58,31.8322,0.2573,170,日経225
141055518,CAL_NK225_1605_15500,CAL,201605,15500,4440,4437,19847.58,31.0046,0.2573,170,日経225
141055718,CAL_NK225_1605_15750,CAL,201605,15750,4210,4205,19847.58,30.1717,0.2573,170,日経225
141056018,CAL_NK225_1605_16000,CAL,201605,16000,3980,3976,19847.58,29.394,0.2573,170,日経225
141056218,CAL_NK225_1605_16250,CAL,201605,16250,3760,3750,19847.58,28.6576,0.2573,170,日経225
141056518,CAL_NK225_1605_16500,CAL,201605,16500,3530,3527,19847.58,27.9436,0.2573,170,日経225
141056718,CAL_NK225_1605_16750,CAL,201605,16750,3310,3307,19847.58,27.2468,0.2573,170,日経225
141057018,CAL_NK225_1605_17000,CAL,201605,17000,3100,3091,19847.58,26.5747,0.2573,170,日経225
141057218,CAL_NK225_1605_17250,CAL,201605,17250,2880,2878,19847.58,25.9153,0.2573,170,日経225
141057518,CAL_NK225_1605_17500,CAL,201605,17500,2680,2670,19847.58,25.306,0.2573,170,日経225
141057718,CAL_NK225_1605_17750,CAL,201605,17750,2470,2469,19847.58,24.7452,0.2573,170,日経225
141058018,CAL_NK225_1605_18000,CAL,201605,18000,2280,2273,19847.58,24.1971,0.2573,170,日経225
141058218,CAL_NK225_1605_18250,CAL,201605,18250,2090,2082,19847.58,23.6658,0.2573,170,日経225
141058518,CAL_NK225_1605_18500,CAL,201605,18500,1910,1900,19847.58,23.1919,0.2573,170,日経225
141058718,CAL_NK225_1605_18750,CAL,201605,18750,1730,1726,19847.58,22.7417,0.2573,170,日経225
141059018,CAL_NK225_1605_19000,CAL,201605,19000,1560,1560,19847.58,22.3257,0.2573,170,日経225
141059218,CAL_NK225_1605_19250,CAL,201605,19250,1410,1403,19847.58,21.9401,0.2573,170,日経225
141059518,CAL_NK225_1605_19500,CAL,201605,19500,1260,1256,19847.58,21.5876,0.2573,170,日経225
141059718,CAL_NK225_1605_19750,CAL,201605,19750,1120,1118,19847.58,21.2648,0.2573,170,日経225
141050018,CAL_NK225_1605_20000,CAL,201605,20000,940,937,19847.58,19.9802,0.2573,170,日経225
141050218,CAL_NK225_1605_20250,CAL,201605,20250,875,874,19847.58,20.7217,0.2573,170,日経225
141050518,CAL_NK225_1605_20500,CAL,201605,20500,770,767,19847.58,20.4942,0.2573,170,日経225
141050718,CAL_NK225_1605_20750,CAL,201605,20750,675,670,19847.58,20.2902,0.2573,170,日経225
141051018,CAL_NK225_1605_21000,CAL,201605,21000,585,584,19847.58,20.1223,0.2573,170,日経225
141051218,CAL_NK225_1605_21250,CAL,201605,21250,510,506,19847.58,19.9748,0.2573,170,日経225
141051518,CAL_NK225_1605_21500,CAL,201605,21500,440,437,19847.58,19.8469,0.2573,170,日経225
141051718,CAL_NK225_1605_21750,CAL,201605,21750,380,376,19847.58,19.7441,0.2573,170,日経225
141052018,CAL_NK225_1605_22000,CAL,201605,22000,325,323,19847.58,19.6604,0.2573,170,日経225
141052218,CAL_NK225_1605_22250,CAL,201605,22250,280,277,19847.58,19.5991,0.2573,170,日経225
141052518,CAL_NK225_1605_22500,CAL,201605,22500,240,236,19847.58,19.546,0.2573,170,日経225
141052718,CAL_NK225_1605_22750,CAL,201605,22750,205,201,19847.58,19.5164,0.2573,170,日経225
141053018,CAL_NK225_1605_23000,CAL,201605,23000,175,171,19847.58,19.4996,0.2573,170,日経225
141053218,CAL_NK225_1605_23250,CAL,201605,23250,150,146,19847.58,19.4905,0.2573,170,日経225
141053518,CAL_NK225_1605_23500,CAL,201605,23500,125,124,19847.58,19.5022,0.2573,170,日経225
141053718,CAL_NK225_1605_23750,CAL,201605,23750,110,105,19847.58,19.5236,0.2573,170,日経225
